id	father	mother	gv	sex	gen	farm	pheno
5764	4039	4566	0.244951606214372	F	5	1	-1.08968550913007
5765	4821	4986	-0.988850423442526	M	5	2	1.54502683228686
5766	4557	4182	-0.265078636302695	F	5	2	0.272789369440117
5767	4677	4342	0.193302044843392	M	5	3	4.39120801420851
5768	4919	4552	-0.274910257150883	F	5	2	0.596844041235908
5769	4811	4516	-0.40026102585085	M	5	1	1.5707453525039
5770	4179	4928	0.430330714230749	F	5	3	0.980217257614351
5771	4289	4418	0.459610530289709	M	5	1	3.12609270642537
5772	4033	4190	0.92354887964776	F	5	3	3.19631549070933
5773	4893	4084	-0.427111120415011	M	5	1	1.94377447085375
5774	4651	4018	0.592463551347697	F	5	2	2.18697379752815
5775	4141	4540	-0.439942883434602	M	5	3	2.62549229497112
5776	4977	4348	-0.490146829004818	F	5	1	-0.617668605555489
5777	4841	4864	0.24575265343327	M	5	3	5.45225549032399
5778	4269	4614	0.17345089010306	F	5	1	-0.577205355303192
5779	4757	4726	0.893940391824149	M	5	1	2.4853704867145
5780	4529	4230	-0.10056969689083	F	5	2	0.941397000166729
5781	4747	4756	-1.16423485506817	M	5	3	1.90134054496213
5782	4563	4978	-0.010133581163674	F	5	3	1.69034238669724
5783	4587	4200	0.0143005509600605	M	5	1	2.09545588049254
5784	4185	4216	0.643733078606763	F	5	1	-0.0974025168077115
5785	4591	4236	-0.242024485214109	M	5	2	3.44370492041116
5786	4287	4538	-0.315459446268202	F	5	3	2.45276587761951
5787	4091	4596	0.437232284905209	M	5	3	3.46779659549897
5788	4909	4708	-0.249421011366771	F	5	2	1.03653061060669
5789	4105	4482	0.758267566606937	M	5	2	3.2100711406868
5790	4719	4990	-0.408565672725884	F	5	1	-0.873802077749999
5791	4469	4588	0.806831077244396	M	5	1	3.70312727948746
5792	4167	4964	1.67398327385786	F	5	1	2.02144940339787
5793	4311	4954	0.607968108301021	M	5	3	4.76518348175918
5794	4337	4298	0.180429306994692	F	5	3	2.67631108295734
5795	4533	4542	0.442579143584372	M	5	1	2.34610538563514
5796	4199	4498	-0.266635653134511	F	5	1	-1.29773248093018
5797	4205	4364	0.0204966650384263	M	5	3	3.58918579513978
5798	4153	4210	-0.430348125981672	F	5	1	-0.29668646956237
5799	4235	4844	0.332045839789464	M	5	2	4.00935512875246
5800	4669	4468	-0.237662135312908	F	5	2	1.89348688365207
5801	4979	4196	0.285030207060336	M	5	2	2.6212173830644
5802	4073	4996	-0.115138607562149	F	5	1	-1.80573506324692
5803	4501	4776	-0.0439954139342034	M	5	1	1.38744501916614
5804	4249	4128	-0.411107923106562	F	5	3	1.39096155188907
5805	4147	4822	-0.84808224765932	M	5	3	2.72302721565229
5806	4441	4852	-0.224103892550655	F	5	3	2.28014127024472
5807	4227	4320	1.06613502671927	M	5	2	3.18076775068686
5808	4349	4008	-0.320930858003184	F	5	1	0.520181962886275
5809	4685	4956	-1.02226766560734	M	5	2	1.28841204828002
5810	4373	4040	-0.0808559388669505	F	5	2	2.1398274238142
5811	4219	4736	0.0926717293974854	M	5	1	0.346774049450136
5812	4213	4968	0.857325376472629	F	5	2	1.22680880598378
5813	4039	4734	-0.0936569657561296	M	5	3	2.07710368884575
5814	4821	4450	0.0355563326816481	F	5	1	-0.72345010667603
5815	4557	4722	0.778266471902773	M	5	1	3.47502803212208
5816	4677	4276	0.714623145830646	F	5	2	2.06307205192898
5817	4919	4214	0.375154066056491	M	5	2	3.04117503184961
5818	4811	4880	0.226973833670616	F	5	2	1.94137647964384
5819	4179	4952	-0.0150253109882353	M	5	1	3.09158970241263
5820	4289	4720	-0.382676263818318	F	5	1	0.105183249584341
5821	4033	4846	0.147405185848326	M	5	1	2.03703747182078
5822	4893	5000	-0.0472606124638551	F	5	2	2.83337503733774
5823	4651	4960	0.976429731917327	M	5	2	4.0875886075204
5824	4141	4022	0.228658153846187	F	5	3	2.00501614108642
5825	4977	4894	0.326662827624708	M	5	2	3.50732181790621
5826	4841	4086	0.322290026919388	F	5	2	-0.386933718293158
5827	4269	4532	-0.295967687430221	M	5	3	3.81542577607134
5828	4757	4716	0.462902094873975	F	5	3	2.51865597771123
5829	4529	4046	-0.196908236051081	M	5	1	0.522062048613469
5830	4747	4780	-0.536742145728579	F	5	2	1.5816308634017
5831	4563	4906	-0.80054666054483	M	5	2	3.1329594261147
5832	4587	4220	0.852496580732269	F	5	1	1.99576914289213
5833	4185	4518	-0.26655911056909	M	5	1	1.61926924162286
5834	4591	4130	-0.640055999226374	F	5	3	0.86889127938258
5835	4287	4238	-0.0761733447459121	M	5	3	4.00719513309473
5836	4091	4122	0.809028072028725	F	5	1	1.20959140720654
5837	4909	4622	0.598649344684276	M	5	2	2.69562919789932
5838	4105	4580	0.302865180277118	F	5	2	2.23767676626477
5839	4719	4074	-0.718333064052775	M	5	3	4.49194316975286
5840	4469	4428	-1.45492228024362	F	5	2	-0.814003139747273
5841	4167	4926	1.21741030195201	M	5	3	4.62288700542224
5842	4311	4284	-0.722279731418091	F	5	2	0.07439586701726
5843	4337	4430	0.434233626640067	M	5	1	2.41401340774645
5844	4533	4808	-0.0906153065929809	F	5	3	0.488046386775467
5845	4199	4098	-0.763338440503145	M	5	2	3.32202302918652
5846	4205	4940	-1.00469091195231	F	5	2	-0.645505014866281
5847	4153	4842	-1.43431601553732	M	5	2	3.19086394705709
5848	4235	4442	0.418932426652521	F	5	1	2.01931800128447
5849	4669	4646	-1.75620359111176	M	5	2	2.28257969172562
5850	4751	4980	0.268926871136088	F	5	1	-0.280936993223242
5851	4073	4066	-0.0178903217493352	M	5	3	3.88983636598589
5852	4501	4304	-0.747337312030043	F	5	2	0.175304001188753
5853	4249	4234	0.00896615379760213	M	5	2	3.02060661920497
5854	4147	4134	1.12070949279472	F	5	1	1.98720426115423
5855	4441	4510	0.346364317799556	M	5	1	1.55083100822045
5856	4227	4668	-0.223858671090369	F	5	1	-1.55852981092692
5857	4349	4900	0.329240919208557	M	5	3	3.44657479375622
5858	4685	4764	-0.19006562326494	F	5	2	1.79605646267181
5859	4373	4120	0.962644095846299	M	5	1	1.60035836842019
5860	4219	4628	-0.192837536870768	F	5	3	2.48667979454407
5861	4213	4848	0.355276596825599	M	5	1	1.76562436312676
5862	4039	4092	-0.966829385510086	F	5	2	-0.427527060097207
5863	4821	4790	-0.45457706881547	M	5	1	0.86316349376329
5864	4557	4650	0.196153194085049	F	5	2	2.43529581752114
5865	4677	4572	0.830416878239743	M	5	3	3.87430421092471
5866	4919	4992	-0.166952940677078	F	5	1	0.841669257737636
5867	4811	4594	-0.018196039115207	M	5	1	2.94184809699815
5868	4179	4994	-0.530777095321066	F	5	3	3.55390104963066
5869	4289	4052	0.11821613756514	M	5	2	1.90475369767531
5870	4033	4620	0.386958523337524	F	5	3	3.84307257271806
5871	4893	4616	1.1323732871878	M	5	2	4.36671202310795
5872	4651	4568	1.16063534781904	F	5	3	3.30349525466606
5873	4141	4472	0.379148339225027	M	5	2	3.33062655166561
5874	4977	4896	-0.129758704501962	F	5	1	-0.218655763011496
5875	4841	4116	0.662322447354314	M	5	1	1.90858298566056
5876	4269	4042	0.702382505563218	F	5	3	2.46004845891196
5877	4757	4972	1.03354802388715	M	5	1	3.02516168927056
5878	4529	4604	-0.666223251009487	F	5	1	-1.69738936053551
5879	4747	4242	0.569982596706657	M	5	1	2.16182512458812
5880	4563	4676	-0.705262146403848	F	5	3	2.11854975420752
5881	4587	4714	-0.61012053650475	M	5	3	1.30772931356641
5882	4185	4890	0.367266127325596	F	5	3	2.51770622620269
5883	4591	4640	0.55275031251275	M	5	1	1.32654622966874
5884	4287	4414	0.991906707032433	F	5	1	-0.337939781133898
5885	4091	4420	-0.426189983810525	M	5	1	0.962813381419358
5886	4909	4168	-0.230148276220143	F	5	2	0.0283557423641244
5887	4105	4636	1.26931000588847	M	5	2	2.9958580471959
5888	4719	4152	-0.104177041982133	F	5	2	-0.0994996620924813
5889	4469	4380	0.507737090794193	M	5	1	2.67923738679567
5890	4167	4530	0.393499281350797	F	5	2	0.747702190998711
5891	4311	4292	0.663407350190423	M	5	2	3.02447972987158
5892	4337	4718	-0.0326295242593468	F	5	3	2.50449106972928
5893	4533	4166	0.222717907724404	M	5	2	4.23159624881255
5894	4199	4106	-1.00559811700388	F	5	1	-1.78416964739389
5895	4205	4454	0.203969039009017	M	5	2	3.73006587500087
5896	4153	4396	0.305558551260747	F	5	3	2.66182198363254
5897	4235	4064	-0.80493290037992	M	5	3	4.26698356605083
5898	4669	4294	-0.366663608345287	F	5	3	1.12159527901729
5899	4751	4258	0.363654523065591	M	5	2	2.57338587823661
5900	4979	4138	0.19351290908197	F	5	2	2.2740834550952
5901	4501	4750	-0.53038595291531	M	5	2	3.83088711678867
5902	4249	4970	-0.634328115834298	F	5	1	-0.395807818277513
5903	4147	4502	-0.670855830705698	M	5	2	1.9191612388253
5904	4441	4976	-0.931533902974444	F	5	2	-1.01137480928071
5905	4227	4156	0.56027566203964	M	5	3	4.69067398357665
5906	4349	4302	-0.878418142283875	F	5	3	0.859701593981395
5907	4685	4556	0.705237084094082	M	5	3	3.45985388501538
5908	4373	4076	0.354640978466479	F	5	2	1.91207767607367
5909	4219	4760	0.167726530996311	M	5	1	2.78407666987394
5910	4213	4930	0.0161309077672949	F	5	1	1.17400256727792
5911	4039	4704	-0.513243278466063	M	5	2	2.23966904281687
5912	4821	4164	-0.308137626031262	F	5	2	0.995707171840575
5913	4557	4950	-0.149052234752096	M	5	2	2.47476927022865
5914	4677	4244	-0.439701301343668	F	5	2	-0.0393057428569263
5915	4919	4554	-0.366937122228984	M	5	1	3.3168423819263
5916	4811	4766	-0.13078965941127	F	5	1	-1.72004759354263
5917	4179	4586	-0.348715541971109	M	5	1	1.25015361596396
5918	4289	4624	-0.13951295290757	F	5	3	1.72165792558536
5919	4033	4270	0.27061160089517	M	5	1	3.12180212386832
5920	4893	4194	0.267171783109079	F	5	2	-0.678463313682294
5921	4651	4324	0.241005266651319	M	5	3	3.3803712942734
5922	4141	4732	1.55129431464673	F	5	1	1.18392101714075
5923	4977	4674	0.977169461917693	M	5	1	3.15969700777048
5924	4841	4488	0.723773327919493	F	5	1	1.90068665774762
5925	4269	4016	-0.0643862756087081	M	5	3	1.61773096911261
5926	4757	4600	0.265500444088041	F	5	2	1.84037670295313
5927	4529	4962	-0.106827646116444	M	5	2	1.47929228965736
5928	4747	4918	0.0606892333932057	F	5	2	2.14800525633021
5929	4563	4222	0.210831211144883	M	5	2	2.81575578632882
5930	4587	4100	-0.726723189251152	F	5	2	0.0632297035291179
5931	4185	4672	0.120747065794657	M	5	2	3.27222079664825
5932	4591	4740	0.0608747856796416	F	5	3	1.34241413621383
5933	4287	4060	-0.46905013917277	M	5	3	3.36363351232348
5934	4091	4774	0.123237537815977	F	5	3	1.7571351616756
5935	4909	4028	-0.633411038578177	M	5	3	3.56179481050342
5936	4105	4410	1.147081023413	F	5	3	3.79580293307923
5937	4719	4350	-0.00869943205679197	M	5	1	2.19961132499273
5938	4469	4592	-0.911298387863917	F	5	2	-0.0940531013266959
5939	4167	4306	0.360798420374233	M	5	3	4.02876679029832
5940	4311	4020	0.203959940260137	F	5	1	-0.426973010449967
5941	4337	4056	0.834448454877491	M	5	1	2.02810152596395
5942	4533	4446	-0.242728872886254	F	5	3	1.62264931652023
5943	4199	4802	-0.225975221028834	M	5	2	3.1270448351386
5944	4205	4232	-0.211137046484465	F	5	2	0.617009608022133
5945	4153	4126	0.0996439548632274	M	5	2	2.89723649474638
5946	4235	4576	-0.789251978392418	F	5	1	-1.31661301732744
5947	4669	4250	-0.155923522558651	M	5	1	1.37990302745483
5948	4751	4112	-0.652726781420772	F	5	1	-0.132393364519135
5949	4979	4874	0.222764838951973	M	5	2	4.12506713048899
5950	4073	4536	0.657284652997983	F	5	1	-0.888888320964849
5951	4249	4680	-0.387894756120451	M	5	3	3.15733114279347
5952	4147	4256	1.54849057442485	F	5	1	1.50899188067067
5953	4441	4024	-0.170077518271215	M	5	2	3.3810712782652
5954	4227	4496	0.718852371520338	F	5	2	1.85512055937241
5955	4349	4280	0.450200178424208	M	5	3	3.79074736223926
5956	4685	4108	0.782440330654176	F	5	3	2.62085146706515
5957	4373	4858	-0.963805520215336	M	5	1	0.946569253549192
5958	4219	4206	-0.727352387084296	F	5	2	0.0282660520026052
5959	4213	4340	1.10565282551814	M	5	3	4.45363502725619
5960	4039	4534	-0.842496415288565	F	5	3	0.706376944219171
5961	4821	4372	-0.0137175802706963	M	5	3	2.78116223562397
5962	4557	4892	0.0129574216671547	F	5	1	-0.0439249961016258
5963	4677	4188	1.71616995549326	M	5	3	5.96119895049996
5964	4919	4006	-0.291139982010876	F	5	1	-1.84248733051063
5965	4811	4684	-0.176214314353761	M	5	2	2.86793309936659
5966	4179	4174	-1.24671328062045	F	5	2	-0.775578926816775
5967	4289	4924	0.135554760726764	M	5	3	3.03494576534014
5968	4033	4140	0.0920489441910886	F	5	2	0.962077129391983
5969	4893	4598	0.672012331334003	M	5	2	2.4793278636199
5970	4651	4150	0.2033138815504	F	5	1	0.700031650702576
5971	4141	4226	0.494747638066203	M	5	1	3.56631959917675
5972	4977	4186	-0.291476124675314	F	5	1	-0.241413258607646
5973	4841	4212	-1.14507635455144	M	5	2	2.81243681225698
5974	4269	4812	0.134414851272383	F	5	2	0.201634641519247
5975	4757	4440	-0.0689136558928402	M	5	1	1.71767000239251
5976	4529	4912	0.245713259363748	F	5	3	1.4907836112068
5977	4747	4786	-0.364432219484178	M	5	2	3.13029710702912
5978	4563	4160	0.152097225192523	F	5	2	-0.139859394638486
5979	4587	4762	0.323656725011708	M	5	2	2.53979521066627
5980	4185	4820	-0.0839584805512157	F	5	2	0.209183159397986
5981	4591	4484	0.410815800641718	M	5	2	3.98435159274565
5982	4287	4850	-0.16187909232854	F	5	2	2.3938703855362
5983	4091	4618	-0.373135995673096	M	5	3	3.82593008717252
5984	4909	4988	0.062188588593841	F	5	3	2.7946834309154
5985	4105	4698	0.304412625469467	M	5	3	4.52096700447202
5986	4719	4438	-0.30616493827834	F	5	1	-0.702955895183402
5987	4469	4080	0.400939355196505	M	5	1	3.04959878286899
5988	4167	4456	0.194147817405342	F	5	1	1.19935901875084
5989	4311	4254	-0.316525828789446	M	5	2	2.92055054793385
5990	4337	4058	0.853600513759639	F	5	3	1.08999185927733
5991	4533	4246	1.11903716350874	M	5	1	1.6376537385757
5992	4199	4286	-0.0945105572194702	F	5	3	1.44430977453122
5993	4205	4974	1.89639135551566	M	5	3	6.51358901660394
5994	4153	4208	-0.17042387701722	F	5	2	1.10534925052662
5995	4235	4724	-0.17764927749346	M	5	3	4.71391265973944
5996	4669	4836	-0.231778380447627	F	5	3	0.0347419166183316
5997	4751	4158	-0.737804284153396	M	5	2	2.59696287986408
5998	4979	4154	-0.386355957312844	F	5	1	-0.792272021265263
5999	4073	4682	1.04402426746986	M	5	1	4.73505938077381
6000	4501	4816	-0.599244318305541	F	5	2	0.363770884247946
6001	5283	5996	-0.77478707620726	M	6	1	0.85107542318299
6002	5391	5794	0.0638394692271282	F	6	1	-1.13215580174216
6003	5517	5614	0.354631401729673	M	6	2	4.78727155582127
6004	5231	5104	-0.196326345077425	F	6	1	-0.16381771614937
6005	5687	5110	0.216426298775195	M	6	3	3.80608538511329
6006	5875	5860	0.320376288800044	F	6	2	1.23946401184192
6007	5297	5314	-0.218536158743669	M	6	2	2.22053510079988
6008	5173	5910	0.326593273031236	F	6	2	1.98083131121179
6009	5799	5306	-0.586013028130809	M	6	2	1.0390560028794
6010	5781	5062	-0.602239035667456	F	6	3	0.347622085904528
6011	5501	5106	-1.13389512979512	M	6	1	1.67292793140404
6012	5341	5548	0.0253560955768516	F	6	2	1.01386155519771
6013	5863	5886	0.0666408626518286	M	6	3	4.17611473319938
6014	5411	5064	1.04043721752825	F	6	2	1.24655035223969
6015	5195	5736	-0.0676424841722277	M	6	2	3.58669123466848
6016	5703	5228	0.698211923971086	F	6	3	1.36587310884974
6017	5109	5568	-0.584424017389162	M	6	3	4.22036187744104
6018	5737	5980	0.118282374765943	F	6	3	2.05453388528764
6019	5753	5942	0.118998085331195	M	6	1	2.04125522509744
6020	5075	5982	-0.147207348359486	F	6	2	1.98066976659208
6021	5233	5196	0.810788117435063	M	6	2	3.73429630995262
6022	5279	5908	0.32091684197577	F	6	1	-1.32109404722833
6023	5509	5712	0.291521144314944	M	6	3	5.22203960040932
6024	5005	5398	-0.537255641860735	F	6	1	-0.230310616300864
6025	5479	5192	-0.434598993871031	M	6	1	1.37719228883849
6026	5581	5816	1.7201399127465	F	6	2	2.92824829614991
6027	5151	5406	-0.811956765479817	M	6	3	3.8486683831706
6028	5795	5508	0.277717050117396	F	6	2	0.818582077505875
6029	5555	5592	0.45084720733034	M	6	3	5.53831636862397
6030	5127	5092	-0.500557017432078	F	6	3	0.291290111456815
6031	5027	5488	-2.04035227779876	M	6	3	2.4928709438596
6032	5649	5678	-0.770959944184784	F	6	1	-1.28892970939615
6033	5773	5312	-0.705765478368927	M	6	1	1.37866271596411
6034	5007	5918	0.19170024263172	F	6	3	1.43777317569915
6035	5711	5458	0.0807007762537455	M	6	1	2.09086296058992
6036	5849	5544	-1.1097762709743	F	6	2	-0.745229061637844
6037	5895	5502	0.899881099431558	M	6	2	4.98643650577178
6038	5925	5206	0.590162976216212	F	6	2	1.40848655527308
6039	5705	5938	-0.574631160833304	M	6	2	2.7011796539531
6040	5281	5964	0.429618080900559	F	6	3	4.05293791340068
6041	5905	5564	0.385236898367485	M	6	3	5.07096204866057
6042	5307	5290	-0.691323659110691	F	6	1	-0.865818673731771
6043	5171	5632	0.795262034649517	M	6	2	4.73117105010856
6044	5157	5170	0.305958884170135	F	6	2	1.19426146433423
6045	5107	5748	-0.281019788825039	M	6	2	2.32777187388784
6046	5619	5272	0.404710723644927	F	6	3	2.25042922634547
6047	5575	5490	-0.553830036729414	M	6	1	0.012830575911442
6048	5091	5262	0.511851485982703	F	6	2	1.54781418679394
6049	5589	5248	-0.136472575977867	M	6	2	2.86867926320122
6050	5441	5740	1.41940690208514	F	6	3	4.59511179271467
6051	5391	5710	0.155364860411347	M	6	1	2.04693000434371
6052	5517	5346	0.351003680604859	F	6	1	0.0664786101168484
6053	5231	5016	0.669289569545864	M	6	1	2.10278217440864
6054	5687	5744	-1.39825069432719	F	6	1	-1.34722325758606
6055	5875	5282	0.400557500044464	M	6	3	5.64972630458059
6056	5297	5048	-0.770694431034583	F	6	1	0.585304957549614
6057	5173	5144	0.537040169238147	M	6	2	3.41800289767856
6058	5799	5638	0.033026499618648	F	6	3	2.2208851645287
6059	5781	5930	-0.948793310439433	M	6	1	1.17037710850829
6060	5501	5476	-0.11991890798127	F	6	3	3.19541219028961
6061	5341	5060	-1.43924600113515	M	6	2	0.45374056680716
6062	5863	5112	-0.502972533650781	F	6	2	-0.0917975034145133
6063	5411	5222	0.330856623813392	M	6	3	3.88532542678359
6064	5195	5686	-0.453815419643481	F	6	2	2.60397639558367
6065	5703	5890	0.0981383220854794	M	6	1	0.666877222024226
6066	5109	5234	-0.23178979812585	F	6	3	2.06379386541721
6067	5737	5132	-0.876145828926371	M	6	2	3.16998371098827
6068	5753	5360	0.191118298943462	F	6	3	3.42312964321287
6069	5075	5950	0.474332267562385	M	6	2	3.4916488625367
6070	5233	5998	-0.477967660035664	F	6	2	-0.777194479868342
6071	5279	5394	-0.144354837649665	M	6	2	2.39111275157255
6072	5509	5332	0.328695084614361	F	6	2	3.23012317335663
6073	5005	5932	-0.225947244825507	M	6	3	4.48863483151553
6074	5479	5330	0.0100288516506696	F	6	1	-0.785449029782478
6075	5581	5868	0.638407874853178	M	6	2	4.22845162417896
6076	5151	5142	-0.011209507290815	F	6	1	-1.58507684808677
6077	5795	5912	0.00200699144014177	M	6	1	1.89922330556295
6078	5555	5790	0.317610128740616	F	6	3	3.0526446943651
6079	5127	5500	-0.286203929719206	M	6	3	4.19893145123078
6080	5027	5846	-1.51353119844177	F	6	1	-1.55312623895009
6081	5649	5518	0.974273038267646	M	6	1	2.88745712240953
6082	5773	5284	-0.413514923762719	F	6	2	0.70814442128258
6083	5007	5658	0.453944046334262	M	6	2	2.79085395039441
6084	5711	5308	-0.599942709790621	F	6	2	2.68544366322859
6085	5849	5922	0.106356855794331	M	6	3	3.18303668587225
6086	5895	5726	0.876641424953812	F	6	1	0.804265279653532
6087	5925	5880	0.0449182931805832	M	6	1	1.82364449427995
6088	5705	5034	0.021032063604009	F	6	2	0.356910872558291
6089	5281	5370	-0.980325629470437	M	6	1	0.908171258801342
6090	5905	5086	0.72073864455689	F	6	1	0.122941789930398
6091	5307	5576	0.115388593001131	M	6	1	1.25000130973429
6092	5171	5898	0.189095763613976	F	6	3	2.06327104769549
6093	5157	5454	-0.380368410609964	M	6	3	2.50900353056463
6094	5107	5822	0.313915945293141	F	6	1	1.18554601113615
6095	5619	5180	-0.488968711691354	M	6	1	0.26288925952919
6096	5575	5532	0.326958360232832	F	6	3	2.68287031554508
6097	5091	5700	0.298994879249989	M	6	1	1.44458608053806
6098	5589	5184	0.961562149609218	F	6	1	0.704295358090552
6099	5441	5994	0.543759587472545	M	6	2	3.37548487657004
6100	5283	5404	0.33726645981177	F	6	3	1.61422711478083
6101	5517	5514	0.0553520687029382	M	6	2	3.62544852016523
6102	5231	5720	1.07330187101898	F	6	1	2.94788731835588
6103	5687	5584	0.720421438046989	M	6	3	5.50307287069509
6104	5875	5108	0.276294768187753	F	6	1	0.861663181764224
6105	5297	5530	0.701449428429372	M	6	1	3.10731575977991
6106	5173	5436	0.066855139351892	F	6	1	-0.223434441952842
6107	5799	5704	0.471153446567444	M	6	3	4.1100996985127
6108	5781	5014	-0.176019077811496	F	6	3	2.3483344357702
6109	5501	5072	-0.685584159962856	M	6	3	3.53394424054085
6110	5341	5716	-0.234168958228477	F	6	1	0.669021744866596
6111	5863	5498	1.01690083131421	M	6	1	2.74380396848261
6112	5411	5862	-0.923989770944096	F	6	2	0.0725154591111002
6113	5195	5376	-0.137901735122403	M	6	3	4.75476285206959
6114	5703	5888	-0.112121696030738	F	6	3	2.58290578091006
6115	5109	5804	-0.488356112253266	M	6	2	1.8578757752851
6116	5737	5830	-0.873930881612515	F	6	1	-2.4816527012023
6117	5753	5348	-0.623688380014115	M	6	1	0.516872967300889
6118	5075	5102	-0.0565817249756964	F	6	3	2.57492789296371
6119	5233	5756	0.0766414021551234	M	6	1	2.12266724191954
6120	5279	5504	0.0823494845423917	F	6	2	0.255431646883782
6121	5509	5962	-0.107290347537298	M	6	1	1.29822960093849
6122	5005	5432	0.416951600219438	F	6	3	1.62735305099187
6123	5479	5936	1.33010263315768	M	6	2	4.64620642461742
6124	5581	5536	1.01415983211436	F	6	2	2.62653189523126
6125	5151	5264	-0.533002545615295	M	6	1	1.16941715980552
6126	5795	5764	-0.378548864301278	F	6	1	-0.67200782192132
6127	5555	5572	0.578944748099102	M	6	1	2.52629036872043
6128	5127	5842	-1.31199911101489	F	6	3	0.955523875568335
6129	5027	5510	-0.594822591318613	M	6	2	3.42614155033463
6130	5649	5944	-1.32212079227837	F	6	3	-0.1178302338817
6131	5773	5324	-0.320072887674104	M	6	3	4.55010479818642
6132	5007	5318	0.835275478035953	F	6	1	1.06165861279362
6133	5711	5596	0.283134921210833	M	6	1	1.65689434824318
6134	5849	5660	-0.77247585621	F	6	2	-0.352857174108184
6135	5895	5780	0.2841274599004	M	6	2	3.52199320814012
6136	5925	5722	0.412217016241512	F	6	1	0.687765817255997
6137	5705	5210	0.726368349521728	M	6	3	4.39292636323389
6138	5281	5380	0.484407402936599	F	6	2	2.02952681833675
6139	5905	5054	0.50226892822296	M	6	2	4.35792893194692
6140	5307	5152	-0.552168429690864	F	6	1	-0.206383890529064
6141	5171	5030	0.371401661582881	M	6	2	3.19751437755948
6142	5157	5666	-0.214919868402015	F	6	1	-0.372776622408904
6143	5107	5448	0.14659917485314	M	6	2	1.94541915567
6144	5619	5522	-0.655571608157549	F	6	2	2.66357680511764
6145	5575	5954	-0.555755605250699	M	6	3	4.11381056557701
6146	5091	5162	0.282030937072797	F	6	3	2.3870593270206
6147	5589	5782	0.170274608073124	M	6	2	2.58380376989386
6148	5441	5650	0.467985254916108	F	6	1	1.46186005810084
6149	5283	5838	0.114600443864338	M	6	1	1.99418631938101
6150	5391	5420	0.897547219308372	F	6	3	2.89176345127076
6151	5231	5040	-0.143024508545833	M	6	3	5.19394629421212
6152	5687	5088	-0.578147852823544	F	6	1	-1.81927856890965
6153	5875	5384	0.604513162087459	M	6	2	3.73529835987421
6154	5297	5600	-0.435057500951234	F	6	3	2.6654608812211
6155	5173	5382	0.790986620413026	M	6	3	5.32224485661709
6156	5799	5802	0.280376873757457	F	6	2	1.82852108428225
6157	5781	5810	-1.0065593285836	M	6	3	2.23566682017352
6158	5501	5480	-0.332847522366125	F	6	1	0.946875957740072
6159	5341	5620	-0.635547561754861	M	6	1	0.916550352172533
6160	5863	5492	-0.198023346557061	F	6	3	1.94942945217579
6161	5411	5872	-0.316545788100867	M	6	3	4.91280785495222
6162	5195	5322	0.146920557378866	F	6	2	1.21769727433654
6163	5703	5430	0.272912450466239	M	6	2	5.07161491164396
6164	5109	5402	-0.492402640048306	F	6	2	-0.736237176280572
6165	5737	5956	0.325513055548115	M	6	2	2.73944942354452
6166	5753	5904	-0.244770482439378	F	6	1	-0.362162935035319
6167	5075	5416	-0.537973011703652	M	6	2	2.82113279483096
6168	5233	5670	-0.560736369006235	F	6	3	1.43524520737432
6169	5279	5026	0.52673872754463	M	6	1	2.42432545648808
6170	5509	5896	-0.354673599932163	F	6	3	0.177067674932542
6171	5005	5154	0.347231513912755	M	6	2	3.10072393884005
6172	5479	5630	-0.239454881305377	F	6	2	1.60665247694473
6173	5581	5426	0.988954008013281	M	6	2	4.96100444831811
6174	5151	5656	-0.718294109597688	F	6	2	0.280971366955281
6175	5795	5776	0.666179697581097	M	6	3	3.12110260748097
6176	5555	5976	1.14708992387568	F	6	2	3.8612316539415
6177	5127	5730	0.219321181062428	M	6	3	5.55825084073955
6178	5027	5746	0.127999581735582	F	6	1	0.967147829992329
6179	5649	5094	-0.357873709004008	M	6	3	2.70668117092843
6180	5773	5178	-0.203121888256682	F	6	3	2.06239394548452
6181	5007	5244	0.173774725997359	M	6	1	2.9458223072985
6182	5711	5820	-0.296589262540437	F	6	2	1.78936105595948
6183	5849	5028	-1.21034336831438	M	6	3	2.74555317600093
6184	5895	5626	0.746493036267554	F	6	1	0.0580260922755526
6185	5925	5556	0.492939171796836	M	6	1	1.77088769834284
6186	5705	5906	-0.270436047484748	F	6	1	-0.323524289396547
6187	5281	5354	0.589760294491753	M	6	3	4.94610988844754
6188	5905	5098	0.324422856981113	F	6	1	0.808945039056455
6189	5307	5362	-0.635884264434431	M	6	3	2.73218859346355
6190	5171	5068	-0.34193014314542	F	6	3	1.2348198553518
6191	5157	5052	0.291035180366443	M	6	1	2.74916456635223
6192	5107	5742	0.776878429545526	F	6	2	1.17665242532797
6193	5619	5364	-0.15584339776285	M	6	1	1.33511585577237
6194	5575	5680	-0.926772832850576	F	6	2	-0.732007057845257
6195	5091	5960	0.0225303786266666	M	6	3	5.33646207666567
6196	5589	5310	0.0843575206209489	F	6	3	2.30955876299029
6197	5441	5840	-0.637741668657019	M	6	3	3.91367676358013
6198	5283	5852	-0.349534015520622	F	6	2	0.173687710678595
6199	5391	5636	0.180551020254206	M	6	3	3.58948633676984
6200	5517	5082	-0.0804269978438349	F	6	3	2.19292845879245
6201	5687	5186	-0.419799380165341	M	6	2	2.51547926051422
6202	5875	5618	-0.222245263787738	F	6	3	2.52360779603085
6203	5297	5958	-0.0055844314573119	M	6	2	3.98110699766014
